Date,Open,High,Low,Close,Adj Close,Volume
2022-07-29,35.599998,36.619999,35.240002,36.310001,35.041096,125292400
2022-08-01,36.049999,37.689999,36.049999,36.959999,35.668373,52513400
2022-08-02,36.590000,36.660000,36.000000,36.009998,34.751575,53929400
2022-08-03,36.090000,36.590000,35.259998,36.520000,35.243755,59513900
2022-08-04,36.009998,36.099998,35.360001,35.660000,34.761230,54046300
2022-08-05,35.349998,35.689999,35.180000,35.389999,34.498035,40205100
2022-08-08,35.360001,35.959999,35.200001,35.380001,34.488289,41534600
2022-08-09,35.220001,35.299999,34.400002,34.520000,33.649963,48202300
2022-08-10,34.990002,35.400002,34.590000,35.369999,34.478539,42243300
2022-08-11,35.639999,36.290001,35.490002,35.590000,34.692997,35569700
2022-08-12,35.799999,36.139999,35.669998,36.110001,35.199890,37675200
2022-08-15,36.099998,36.430000,35.709999,36.340000,35.424091,25400600
2022-08-16,36.160000,36.580002,35.700001,36.189999,35.277870,25000200
2022-08-17,35.810001,36.080002,35.270000,35.779999,34.878204,29176100
2022-08-18,35.680000,36.330002,35.570000,36.200001,35.287621,24598200
2022-08-19,35.799999,36.029999,35.189999,35.380001,34.488289,31425500
2022-08-22,35.000000,35.060001,33.730000,33.840000,32.987099,51006100
2022-08-23,33.980000,34.389999,33.910000,33.950001,33.094330,30687100
2022-08-24,33.970001,33.990002,33.599998,33.860001,33.006596,25105700
2022-08-25,33.869999,34.930000,33.820000,34.889999,34.010635,29799100
2022-08-26,34.950001,35.029999,33.349998,33.360001,32.519199,44851500
2022-08-29,33.230000,33.410000,32.810001,32.939999,32.109787,32976800
2022-08-30,33.040001,33.070000,32.150002,32.259998,31.446922,40182500
2022-08-31,32.389999,32.389999,31.770000,31.920000,31.115494,44074500
2022-09-01,31.570000,31.830000,31.129999,31.760000,30.959526,36440700
2022-09-02,32.209999,32.380001,31.059999,31.219999,30.433134,34893300
2022-09-06,31.389999,31.389999,30.330000,30.360001,29.594812,46989600
2022-09-07,30.420000,30.790001,30.049999,30.650000,29.877502,37329500
2022-09-08,30.370001,30.850000,29.910000,30.750000,29.974981,37359500
2022-09-09,31.190001,31.500000,31.080000,31.459999,30.667086,34069500
2022-09-12,31.740000,31.860001,31.100000,31.559999,30.764566,38305500
2022-09-13,30.830000,30.930000,29.250000,29.290001,28.551779,71417900
2022-09-14,29.549999,29.770000,29.010000,29.180000,28.444551,40767200
2022-09-15,29.150000,29.410000,28.709999,28.840000,28.113121,39919100
2022-09-16,28.700001,29.320000,28.420000,29.240000,28.503040,72748000
2022-09-19,29.020000,29.500000,28.900000,29.440001,28.697998,33151900
2022-09-20,29.070000,29.170000,28.709999,28.959999,28.230095,31129000
2022-09-21,29.150000,29.590000,28.459999,28.469999,27.752447,39977300
2022-09-22,28.400000,28.500000,28.040001,28.070000,27.362528,36092700
2022-09-23,27.900000,27.900000,27.190001,27.520000,26.826391,43491100
2022-09-26,27.559999,27.700001,26.860001,26.969999,26.290251,44786400
2022-09-27,27.400000,27.600000,26.620001,26.889999,26.212269,44121400
2022-09-28,26.860001,27.280001,26.600000,27.129999,26.446218,40433400
2022-09-29,26.780001,26.780001,26.190001,26.379999,25.715122,41831300
2022-09-30,26.299999,26.570000,25.740000,25.770000,25.120499,43821000
2022-10-03,26.330000,27.250000,26.070000,26.969999,26.290251,44096200
2022-10-04,27.430000,27.799999,27.090000,27.700001,27.001854,42427500
2022-10-05,27.370001,27.840000,26.889999,27.639999,26.943365,30120000
2022-10-06,27.440001,27.760000,27.000000,27.180000,26.494959,33985100
2022-10-07,26.170000,26.280001,25.650000,25.719999,25.071756,57215500
2022-10-10,25.940001,25.990000,25.090000,25.200001,24.564863,43409300
2022-10-11,25.010000,25.480000,24.690001,25.040001,24.408895,48134900
2022-10-12,25.049999,25.520000,24.660000,25.330000,24.691587,39634100
2022-10-13,24.730000,26.840000,24.590000,26.420000,25.754114,62447000
2022-10-14,26.459999,26.629999,25.760000,25.910000,25.256968,48185400
2022-10-17,26.309999,26.750000,26.170000,26.420000,25.754114,39416500
2022-10-18,26.740000,26.959999,25.540001,25.870001,25.217976,51126900
2022-10-19,25.740000,26.250000,25.690001,26.000000,25.344700,33882300
2022-10-20,26.150000,26.950001,25.950001,26.080000,25.422684,33247700
2022-10-21,25.850000,27.049999,25.790001,26.969999,26.290251,53058700
2022-10-24,26.750000,27.480000,26.520000,27.180000,26.494959,43831600
2022-10-25,27.180000,27.559999,27.000000,27.410000,26.719162,32205300
2022-10-26,27.190001,27.799999,26.990000,27.209999,26.524202,37111100
2022-10-27,27.450001,27.590000,26.129999,26.270000,25.607895,56305100
2022-10-28,28.180000,29.219999,27.860001,29.070000,28.337324,91695700
2022-10-31,29.080000,29.180000,28.049999,28.430000,27.713455,59507700
2022-11-01,28.799999,28.850000,27.889999,28.299999,27.586731,44418700
2022-11-02,28.270000,28.850000,27.410000,27.420000,26.728910,51956100
2022-11-03,27.450001,27.879999,27.170000,27.389999,26.699665,39678200
2022-11-04,27.570000,28.240000,27.410000,28.200001,27.860523,43051900
2022-11-07,28.360001,28.469999,27.889999,28.410000,28.067993,34389800
2022-11-08,28.760000,28.950001,27.930000,28.480000,28.137150,36258000
2022-11-09,28.219999,28.299999,27.520000,27.520000,27.188709,30544800
2022-11-10,28.879999,29.830000,28.650000,29.760000,29.401743,62943900
2022-11-11,28.930000,30.629999,28.870001,30.430000,30.063677,49826500
2022-11-14,30.340000,30.990000,30.180000,30.350000,29.984640,39395300
2022-11-15,31.100000,31.340000,30.170000,30.709999,30.340305,40933200
2022-11-16,30.110001,30.230000,29.440001,29.530001,29.174511,35582800
2022-11-17,29.070000,29.950001,29.000000,29.889999,29.530176,31983300
2022-11-18,30.260000,30.260000,29.610001,29.870001,29.510418,27122200
2022-11-21,29.660000,29.719999,28.910000,28.940001,28.591614,36086800
2022-11-22,29.139999,29.860001,29.059999,29.820000,29.461020,25584100
2022-11-23,29.730000,30.080000,29.490000,29.670000,29.312826,23143900
2022-11-25,29.680000,29.680000,29.340000,29.340000,28.986799,11314900
2022-11-28,29.100000,29.190001,28.540001,28.730000,28.384142,28267900
2022-11-29,28.850000,29.180000,28.740000,28.900000,28.552095,24361500
2022-11-30,28.770000,30.080000,28.219999,30.070000,29.708010,72072500
2022-12-01,30.240000,30.480000,29.520000,29.830000,29.470900,38896300
2022-12-02,29.170000,29.430000,28.709999,29.410000,29.055956,31546000
2022-12-05,29.420000,29.750000,28.889999,29.170000,28.818846,34040400
2022-12-06,29.190001,29.309999,28.340000,28.600000,28.255707,27701200
2022-12-07,28.280001,28.549999,28.150000,28.330000,27.988956,28239900
2022-12-08,28.320000,28.600000,28.070000,28.440001,28.097633,28486100
2022-12-09,28.389999,28.780001,28.190001,28.240000,27.900040,25641300
2022-12-12,28.129999,28.709999,27.860001,28.690001,28.344624,35117900
2022-12-13,29.790001,30.090000,28.370001,28.730000,28.384142,58546800
2022-12-14,28.510000,29.120001,28.010000,28.260000,27.919800,37141100
2022-12-15,27.940001,28.000000,27.120001,27.150000,26.823162,45682700
2022-12-16,27.000000,27.139999,26.450001,26.920000,26.595930,81104200
2022-12-19,26.900000,26.969999,26.500000,26.790001,26.467497,37662500
2022-12-20,26.540001,26.870001,26.420000,26.440001,26.121710,31863300
2022-12-21,26.590000,26.969999,26.580000,26.830000,26.507013,28100900
2022-12-22,26.450001,26.450001,25.350000,25.969999,25.657366,47478300
2022-12-23,25.920000,26.190001,25.680000,26.090000,25.775923,23600900
2022-12-27,25.850000,26.100000,25.650000,25.940001,25.627729,29548100
2022-12-28,25.840000,26.120001,25.500000,25.540001,25.232544,26176900
2022-12-29,25.770000,26.290001,25.750000,26.209999,25.894478,30944800
2022-12-30,25.900000,26.459999,25.799999,26.430000,26.111830,31030100
2023-01-03,27.049999,27.070000,26.370001,26.730000,26.408218,31308000
2023-01-04,27.410000,27.920000,27.160000,27.680000,27.346783,37665200
2023-01-05,27.440001,27.780001,27.379999,27.559999,27.228226,33552600
2023-01-06,27.930000,28.830000,27.379999,28.730000,28.384142,31788600
2023-01-09,28.840000,29.870001,28.840000,29.309999,28.957159,37493200
2023-01-10,29.240000,29.510000,28.920000,29.440001,29.085594,23008100
2023-01-11,29.680000,29.879999,29.000000,29.850000,29.490660,30375400
2023-01-12,29.980000,30.379999,29.469999,30.290001,29.925364,28963900
2023-01-13,29.969999,30.170000,29.809999,30.110001,29.747530,31361900
2023-01-17,30.180000,30.260000,29.520000,29.600000,29.243670,34759100
2023-01-18,29.799999,29.820000,28.629999,28.809999,28.463179,44199600
2023-01-19,28.610001,28.760000,28.240000,28.420000,28.077873,36886600
2023-01-20,28.420000,29.230000,28.250000,29.219999,28.868242,35158500
2023-01-23,29.330000,30.490000,29.180000,30.270000,29.905603,38795800
2023-01-24,29.940001,30.190001,29.730000,29.920000,29.559816,24855100
2023-01-25,29.520000,29.889999,29.170000,29.700001,29.342464,28268000
2023-01-26,30.059999,30.110001,29.330000,30.090000,29.727770,56088100
2023-01-27,27.070000,28.240000,26.780001,28.160000,27.821003,148548200
2023-01-30,27.719999,28.510000,27.670000,27.950001,27.613533,55145800
2023-01-31,27.780001,28.290001,27.530001,28.260000,27.919800,52621600
2023-02-01,27.889999,29.430000,27.680000,29.070000,28.720049,63330600
2023-02-02,29.250000,30.299999,28.799999,30.190001,29.826567,62230700
2023-02-03,29.620001,31.170000,29.530001,30.320000,29.955000,57603100
2023-02-06,29.549999,29.650000,28.610001,28.690001,28.690001,48726400
2023-02-07,28.650000,29.270000,28.430000,29.049999,29.049999,50780800
2023-02-08,28.950001,29.120001,28.209999,28.240000,28.240000,36479100
2023-02-09,28.680000,28.820000,27.570000,27.730000,27.730000,43906400
2023-02-10,27.629999,27.990000,27.340000,27.799999,27.799999,31232500
2023-02-13,27.870001,28.549999,27.719999,28.549999,28.549999,32347500
2023-02-14,28.379999,28.719999,27.990000,28.639999,28.639999,27928900
2023-02-15,28.360001,28.879999,28.160000,28.850000,28.850000,23359400
2023-02-16,28.500000,28.830000,28.129999,28.200001,28.200001,28972500
2023-02-17,28.000000,28.070000,27.379999,27.610001,27.610001,32086200
2023-02-21,27.110001,27.270000,26.040001,26.059999,26.059999,63668400
2023-02-22,25.910000,26.900000,25.299999,25.469999,25.469999,89195300
2023-02-23,25.780001,26.080000,25.320000,25.610001,25.610001,56473200
2023-02-24,25.219999,25.350000,24.920000,25.139999,25.139999,44089900
2023-02-27,25.549999,25.580000,24.879999,24.900000,24.900000,37657000
2023-02-28,24.940001,25.120001,24.730000,24.930000,24.930000,50255300
2023-03-01,25.030001,25.920000,24.969999,25.330000,25.330000,47823400
2023-03-02,25.209999,26.299999,25.120001,26.200001,26.200001,48309300
2023-03-03,26.200001,26.480000,26.010000,26.400000,26.400000,36744900
2023-03-06,26.469999,26.540001,25.930000,25.990000,25.990000,37879800
2023-03-07,25.840000,25.990000,25.500000,25.530001,25.530001,43164600
2023-03-08,25.559999,26.010000,25.450001,25.980000,25.980000,36071900
2023-03-09,25.980000,26.980000,25.969999,26.440001,26.440001,54886100
2023-03-10,26.549999,27.520000,26.320000,27.219999,27.219999,65187000
2023-03-13,26.740000,27.309999,26.610001,26.950001,26.950001,50977000
2023-03-14,27.350000,28.100000,27.250000,28.010000,28.010000,47689800
2023-03-15,27.730000,28.500000,27.660000,28.410000,28.410000,49322800
2023-03-16,28.389999,30.270000,28.389999,30.180000,30.180000,75779500
2023-03-17,29.920000,31.000000,29.440001,29.809999,29.809999,80628500
2023-03-20,29.799999,29.900000,28.629999,29.160000,29.160000,38780100
2023-03-21,29.000000,29.170000,27.980000,28.459999,28.459999,55650800
2023-03-22,28.480000,29.120001,28.100000,28.129999,28.129999,37415500
2023-03-23,28.379999,29.160000,28.219999,29.030001,29.030001,43785500
2023-03-24,29.040001,29.809999,28.930000,29.360001,29.360001,55912100
2023-03-27,29.370001,29.730000,29.080000,29.180000,29.180000,34758200
2023-03-28,29.080000,29.330000,28.629999,29.290001,29.290001,37407900
2023-03-29,29.770000,31.889999,29.760000,31.520000,31.520000,85556200
2023-03-30,31.850000,32.580002,31.809999,32.090000,32.090000,70077600
2023-03-31,31.799999,32.900002,31.730000,32.669998,32.669998,59740100
2023-04-03,32.939999,33.560001,32.540001,32.889999,32.889999,57038300
2023-04-04,32.849998,33.840000,32.840000,33.099998,33.099998,55714100
2023-04-05,32.799999,32.990002,32.340000,32.830002,32.830002,39615700
2023-04-06,32.599998,33.000000,32.459999,32.810001,32.810001,28551900
2023-04-10,32.599998,32.759998,32.200001,32.520000,32.520000,30534400
2023-04-11,32.660000,33.110001,32.320000,32.349998,32.349998,27059100
2023-04-12,32.770000,32.889999,31.959999,32.020000,32.020000,37070800
2023-04-13,31.820000,32.430000,31.650000,32.130001,32.130001,29722300
2023-04-14,32.000000,32.240002,31.690001,31.889999,31.889999,24613300
2023-04-17,31.950001,32.639999,31.770000,32.139999,32.139999,29601100
2023-04-18,32.430000,32.459999,31.780001,31.830000,31.830000,26041400
2023-04-19,31.100000,31.520000,31.080000,31.150000,31.150000,25746600
2023-04-20,30.760000,31.250000,30.709999,30.860001,30.860001,30255100
2023-04-21,30.840000,30.840000,30.230000,30.299999,30.299999,28638900
2023-04-24,30.129999,30.370001,29.610001,29.660000,29.660000,38732500
2023-04-25,29.440001,29.570000,28.870001,28.879999,28.879999,38289900
2023-04-26,29.200001,29.809999,28.840000,29.049999,29.049999,41218800
2023-04-27,28.750000,29.950001,28.510000,29.860001,29.860001,60186200
2023-04-28,31.980000,32.570000,30.809999,31.059999,31.059999,80229700
